air_store_id,air_genre_name,air_area_name,latitude,longitude
air_fbadf737162a5ce3,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_c1ff20617c54fee7,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_7831b00996701c0f,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_04cae7c1bc9b2a0b,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_bc9a129e11a2efe0,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_72f5146cf0c49beb,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_bb09595bab7d5cfb,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_cfcc94797d2b5d3d,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_754ae581ad80cc9f,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_8523d6a70de49e6c,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_bcce1ea4350b7b72,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_2d3afcb91762fe01,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_066f0221b8a4d533,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_ca6ae8d49a2f1eaf,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_de692863bb2dd758,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_947eb2cae4f3e8f2,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_b1bb1fae86617d7a,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_51281cd059d7b89b,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_df554c4527a1cfe6,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_622375b4815cf5cb,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_61b8d37c33617f21,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_cbe867adcf44e14f,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_09a845d5b5944b01,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_789466e488705c93,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_bc991c51d6613745,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_2703dcb33192b181,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_06f95ac5c33aca10,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_258ad2619d7bff9a,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_e42bdc3377d1eee7,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_90bd5de52c166767,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_fb44f566d4f64a4e,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_4d90a22572fa1ec9,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_c1d5d165c055b866,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_08ba8cd01b3ba010,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_a55d17bd3f3033cb,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_4433ab8e9999915f,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_3bb99a1fe0583897,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_e700e390226d9985,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_a083834e7ffe187e,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_3980af67be35afdb,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_950381108f839348,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_77dfc83450cbc89c,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_990a642a3deb2903,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_6607fe3671242ce3,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_54ed43163b7596c4,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_9aa32b3db0fab3a5,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_546b353cbea4a45b,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_4feeb8600f131e43,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_614e2f7e76dff854,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_f0c7272956e62f12,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_324f7c39a8410e7c,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_6b942d5ebbc759c2,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_3e6cea17a9d2c0f1,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_08cb3c4ee6cd6a22,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_7f9e15afafcf4c75,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_e55abd740f93ecc4,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_21f5052d5330528d,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_e00fe7853c0100d6,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_ad7777590c884721,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_90ed0a2f24755533,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_e89735e80d614a7e,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_675aa35cba456fd1,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_2c989829acbd1c6b,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_f1f9027d4fa8f653,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_b3180b74332ba886,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_60a7057184ec7ec7,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_04341b588bde96cd,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_bf7591560077332d,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_0241aa3964b7f861,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_f068442ebb6c246c,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_b2d97bd2337c5ba7,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_915558a55c2bc56c,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_ec0fad2def4dcff0,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_326ca454ef3558bc,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_5f6fa1b897fe80d5,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_629d9935273c82ae,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_9b6af3db40da4ae2,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,37.4462652,138.8512772
air_e5cf003abcc5febb,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,37.4462652,138.8512772
air_eda179770dfa9f91,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_96773a6236d279b1,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_51319e7acf0438cf,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_eec5e572b9eb9c23,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_54d6c25d33f5260e,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_9241121af22ff1d6,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_5acc13d655a6e8b2,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_b8d9e1624baaadc2,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_789103bf53b8096b,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_17a6ab40f97fd4d8,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_8110d68cc869b85e,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_ea6d0c3acf00b22a,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81bd68142db76f58,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_33b01025210d6007,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,34.6793301,135.6010123
air_1c95a84924d72500,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,34.6793301,135.6010123
air_4570f52104fe0982,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_4cca5666eaf5c709,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_90f0efbb702d77b7,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_1ba4e87ef7422183,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_97cf68dc1a9beac0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_c3585b0fba3998d0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_3c05c8f26c611eb9,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_f0fb0975bdc2cdf9,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_6e3fd96320d24324,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_8ec47c0f1e2c879e,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_ced6297e5bdf5130,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_7d65049f9d275c0d,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_a563896da3777078,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_d1418d6fd6d634f2,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_7cf5a02c0e01b647,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_6ca1d941c8199a67,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_5d7c744c3a2ef624,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_28dbe91c4c9656be,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_99a5183695b849f9,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_5485912b44f976de,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_25e9888d30b386df,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_4cab91146e3d1897,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_152c1f08d7d20e07,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,34.3889694,132.4630947
air_346ade7d29230634,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,34.3889694,132.4630947
air_800c02226e2e0288,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_c027e2b560442808,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_96005f79124e12bf,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_4de6d887a7b1c1fc,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_0f2f96335f274801,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,35.6956944,139.7593864
air_32b02ba5dc2027f4,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,35.6956944,139.7593864
air_93b9bb641f8fc982,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_39dccf7df20b1c6a,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_694571ea13fb9e0e,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_f927b2da69a82341,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_6ff5fca957798daa,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_75864c80d2fb334a,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_c7f78b4f3cba33ff,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_07b314d83059c4d2,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_7420042ff75f9aca,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_1c0b150f9e696a5f,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_8d61f49aa0373492,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_2b8b29ddfd35018e,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_e270aff84ac7e4c8,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_3e93f3c81008696d,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_7f3dc18494bce98b,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_670a0c1c4108bcea,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_c8265ecc116f2284,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_c26f027b5bc1f081,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_7a81bd7fadcbf3d8,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_60aa54ecbc602348,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8e429650fcf7a0ae,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_df843e6b22e8d540,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_df5cf5cd03eb68d0,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_e524c6a9e06cc3a1,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_fdcfef8bd859f650,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_abf06fcca748dca5,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_d138b593ebda55cc,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1ae94f514a0bce13,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c9f6de13be8b8f25,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_a1fe8c588c8d2f30,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_16cf0a73233896de,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c92745dfdd2ec68a,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_f957c6d6467d4d90,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_4f762e840b3996e1,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_d44d210d2994f01b,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_c759b6abeb552160,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_5c7489c9ec755e2d,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_52a08ef3efdb4bb0,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_37189c92b6c761ec,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_87078cf7903a648c,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5e939e005bd34633,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_8764b3473ddcceaf,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_4c2ed28f3f19ca52,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_2ac361b97630e2df,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_b8925441167c3152,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_22682e965418936f,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_aa0049fe3cc6f4d6,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_3b6438b125086430,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_2a485b92210c98b5,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_ba495cccc8f0f237,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_81546875de9c8e78,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_bd74a9222edfdfe1,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_61668cc2b0778898,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_220cba70c890b119,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8d50c64692322dff,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_87059630ab6fe47f,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_a510dcfe979f09eb,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_dabfbd0ec951925a,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_712dd258f7f91b4b,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_9105a29b0eb250d2,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_85bd13a49370c392,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_2b9bc9f5f5168ea1,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_2a184c1745274b2b,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_f3f9824b7d70c3cf,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_fc477473134e9ae5,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_b88192b35ac03c24,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_d477b6339b8ce69f,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_f6b2489ccf873c3b,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_cb25551c4cd8d9f3,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_6a15e4eae523189d,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_36bcf77d3382d36e,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_cfdeb326418194ff,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_1ab60ce33bfed8a8,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_7c7774c66fb237f7,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_536043fcf1a4f8a4,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_709262d948dd0b6e,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_70e9e8cd55879414,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_49211568cab5fdee,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_d473620754bf9fc2,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_f88898cd09f40496,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_c3dcaf3aeb18e20e,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_3bd49f98ab7f36ab,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_5cfc537125d97f16,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_61de73b097513f58,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_8c3175aa5e4fc569,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_728ff578acc6ac6e,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_93ebe490d4abb8e9,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_fff68b929994bfbd,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_883ca28ef0ed3d55,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_79afb3f52b4d062c,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_1f7f8fa557bc0d55,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_4c665a2bfff0da3b,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_735bcbe1763d6e98,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_5afb1cca48ceaa19,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_287d2de7d3c93406,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_4d71826793c09b22,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_876d7a23c47811cb,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_b3a824511477a4ed,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_877f79706adbfb06,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_671b4bea84dafb67,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_b2395df0e874078d,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_4b9085d0d46a6211,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_3c938075889fc059,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_049f6d5b402a31b2,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c8a657c8c5c93d69,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_a304330715435390,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_1dd8f6f47480d1a2,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7bacc4d36fb094c9,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_3cad29d1a23209d2,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_a9178f19da58fe99,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f9168b23fdfc1e52,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_bf21b8350771879b,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_e0f241bd406810c0,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_4974785f48853db9,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_9352c401d5adb01b,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_96743eee94114261,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_3155ee23d92202da,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
